0,0.327040371
1,0.456934466
2,0.215083218
3,0.468501388
4,0.273913983
5,0.546053071
6,0.209349739
7,0.337851399
8,0.22672006
9,0.421362271
10,0.379292309
11,0.468468067
12,0.323766874
13,0.525213028
14,0.291632918
15,0.334048658
16,0.357459188
17,0.334114323
18,0.470406025
19,0.364010627
20,0.59556705
21,0.517050717
22,0.328317434
23,0.357805276
24,0.327845296
25,0.464668391
26,0.293766874
27,0.550390276
28,0.363449987
29,0.49811483
30,0.379810523
31,0.370029753
32,0.423461635
33,0.334114323
34,0.582316359
35,0.28471233
36,0.512706348
37,0.613676226
38,0.314732678
39,0.583067358
40,0.295660908
41,0.567283926
42,0.402425465
43,0.541659882
44,0.25564316
45,0.359421805
46,0.297011919
47,0.52188733
48,0.376109221
49,0.643758028
50,0.397955209
51,0.614590321
52,0.317687727
53,0.583678151
54,0.31425459
55,0.461399816
56,0.327687727
57,0.583678151
58,0.221567912
59,0.363047503
60,0.311386824
61,0.536916999
62,0.319327983
63,0.598002834
64,0.343258243
65,0.449773843
66,0.386793008
67,0.412957656
68,0.202226292
69,0.354047671
70,0.391920128
71,0.240497294
72,0.477081005
73,0.266234476
74,0.384379148
75,0.241706166
76,0.455427628
77,0.310319629
78,0.479494006
79,0.422721905
80,0.27158153
81,0.479112532
82,0.29586613
83,0.479272393
84,0.334433499
85,0.501725034
86,0.328266078
87,0.463904729
88,0.224953987
89,0.491607892
90,0.366092876
91,0.438886904
92,0.383450184
93,0.605645762
94,0.27158153
95,0.417688306
96,0.291462388
97,0.463028071
98,0.331521061
99,0.53767672
100,0.29138288
101,0.384364035
102,0.305596883
103,0.594584355
104,0.260200607
105,0.507913476
106,0.352274567
107,0.547152405
108,0.378452611
109,0.353390242
110,0.319995026
111,0.492457532
112,0.265113278
113,0.424017034
114,0.358918818
115,0.423223382
116,0.32859081
117,0.379967406
118,0.266078983
119,0.283366785
120,0.300621492
121,0.461632392
122,0.204077042
123,0.381552104
124,0.2736435
125,0.45730393
126,0.211735836
127,0.383171341
128,0.231387534
129,0.357135798
130,0.261433826
131,0.504680905
132,0.320641623
133,0.522857943
134,0.348332763
135,0.482230687
136,0.283464148
137,0.439286158
138,0.219609036
139,0.384000286
140,0.256418137
141,0.362770277
142,0.327230479
143,0.281074767
144,0.284658471
145,0.455421221
146,0.238624222
147,0.540772498
148,0.24647662
149,0.483949618
150,0.360268634
151,0.486142619
152,0.282888959
153,0.333664862
154,0.227996184
155,0.267237669
156,0.201321425
157,0.404672787
158,0.22993679
159,0.460474301
160,0.09632017
161,0.24725702
162,0.413561588
163,0.440200284
164,0.347088792
165,0.357817763
166,0.37384897
167,0.603927701
168,0.173450704
169,0.40441609
170,0.447457272
171,0.361078779
172,0.271017444
173,0.306220728
174,0.300271448
175,0.447532685
176,0.322659103
177,0.502583629
178,0.316489543
179,0.602514662
180,0.292661176
181,0.414587682
182,0.274174392
183,0.513186217
184,0.388322935
185,0.424057336
186,0.201585795
187,0.443844213
188,0.313189005
189,0.209677095
190,0.313507064
191,0.272920549
192,0.612487363
193,0.261323047
194,0.364962554
195,0.234096474
196,0.38696102
197,0.378167017
198,0.381421766
199,0.338543633
200,0.523841964
201,0.198071342
202,0.442793976
203,0.273447986
204,0.513752428
205,0.429054906
206,0.44520496
207,0.287923182
208,0.480778006
209,0.213172307
210,0.344634838
211,0.341032884
212,0.498431558
213,0.276183499
214,0.426935543
215,0.202954122
216,0.443844597
217,0.393053334
218,0.476891206
219,0.244349425
220,0.472764076
221,0.282294106
222,0.2504635
223,0.300003814
224,0.371818564
225,0.304958661
226,0.521146786
227,0.334457762
228,0.520289339
229,0.281267455
230,0.469300617
231,0.331284149
232,0.355709922
233,0.368834588
234,0.435004095
235,0.295356837
236,0.468167565
237,0.406779801
238,0.476891206
239,0.313758812
240,0.522086021
241,0.213594767
242,0.374453173
243,0.329605232
244,0.603725252
245,0.361020198
246,0.419487798
247,0.224677626
248,0.336496054
249,0.427244669
250,0.246642869
251,0.459287486
252,0.280155025
253,0.496000506
254,0.379106495
255,0.603725252
256,0.295966944
257,0.661998158
258,0.152100942
259,0.444627412
260,0.336276553
261,0.623030287
262,0.198599082
263,0.357482864
264,0.417219679
265,0.541566766
266,0.359580784
267,0.34458501
268,0.293445824
269,0.419408432
270,0.322986605
271,0.328780832
272,0.326906606
273,0.281532643
274,0.46702777
275,0.250510431
276,0.420002695
277,0.293445824
278,0.355421545
279,0.427244669
280,0.268231207
281,0.443310249
282,0.325176709
283,0.525194402
284,0.263890826
285,0.57165814
286,0.326054293
287,0.582489532
288,0.285406669
289,0.397122002
290,0.353747518
291,0.532004682
292,0.244786358
293,0.334571697
294,0.338906018
295,0.448776143
296,0.32432497
297,0.501650141
298,0.377512367
299,0.391725579
300,0.283045863
301,0.408260322
302,0.422873738
303,0.471136056
304,0.312237741
305,0.401619106
306,0.287123593
307,0.439461397
308,0.279101748
309,0.474368884
310,0.289555251
311,0.327084087
312,0.240984162
313,0.493810541
314,0.319811637
315,0.354339486
316,0.228067779
317,0.41114783
318,0.306345411
319,0.479104021
320,0.343184499
321,0.417001882
322,0.380948359
323,0.454401711
324,0.393775432
325,0.593858605
326,0.369548893
327,0.393053067
328,0.281279894
329,0.562979039
330,0.253422278
331,0.437121207
332,0.285178159
333,0.501811984
334,0.355830795
335,0.432312391
336,0.262835943
337,0.590890951
338,0.384411833
339,0.511573808
340,0.352274567
341,0.555173388
342,0.203761847
343,0.468501388
344,0.443209043
345,0.502734605
346,0.379086856
347,0.538262709
348,0.315661997
349,0.595363244
350,0.267990324
351,0.56662801
352,0.325093185
353,0.508968869
354,0.317256784
355,0.425700042
356,0.337808178
357,0.352991513
358,0.374473034
359,0.334114323
360,0.582316359
361,0.327995882
362,0.503893113
363,0.230249323
364,0.442596845
365,0.361761481
366,0.450413941
367,0.327697849
368,0.459304494
369,0.322126478
370,0.583093471
371,0.34577924
372,0.440335994
373,0.31447123
374,0.480266518
375,0.290972234
376,0.398166705
377,0.280739817
378,0.503231937
379,0.360426281
380,0.624712905
381,0.359436461
382,0.500658879
383,0.153721294
384,0.491366726
385,0.285199027
386,0.442074691
387,0.200425306
388,0.377093738
389,0.515440542
390,0.263841539
391,0.497110272
392,0.414182551
393,0.354339486
394,0.195947949
395,0.428896485
396,0.269421147
397,0.389695046
398,0.28726669
399,0.499186923
400,0.303631154
401,0.564842978
402,0.313193255
403,0.591925856
404,0.229591938
405,0.304595306
406,0.217355323
407,0.430808666
408,0.387707206
409,0.415299248
410,0.31591959
411,0.583678151
412,0.28138288
413,0.344283885
414,0.350306546
415,0.259642787
416,0.395441948
417,0.342050656
418,0.55767672
419,0.208155971
420,0.458501388
421,0.335110408
422,0.511012011
423,0.330698987
424,0.641626042
425,0.374892103
426,0.469867578
427,0.349321027
428,0.596931463
429,0.310648592
430,0.498968869
431,0.273488447
432,0.392894515
433,0.205460474
434,0.527182092
435,0.240984162
436,0.497783323
437,0.337053016
438,0.341419005
439,0.234394984
440,0.364926144
441,0.231971732
442,0.267822707
443,0.21003395
444,0.453070661
445,0.264257155
446,0.369894158
447,0.332363478
448,0.393053067
449,0.316919696
450,0.435246362
451,0.289338631
452,0.556794859
453,0.37641255
454,0.44368267
455,0.334114323
456,0.582316359
457,0.402782972
458,0.45974449
459,0.202226292
460,0.36625192
461,0.280739817
462,0.580124887
463,0.240665457
464,0.405441948
465,0.287706031
466,0.56662801
467,0.218215153
468,0.390989611
469,0.187429806
470,0.537182092
471,0.187861252
472,0.426292686
473,0.198582943
474,0.301142378
475,0.195708533
476,0.388101722
477,0.458089863
478,0.409560161
479,0.252894517
480,0.488810541
481,0.238580638
482,0.450593016
483,0.237637871
484,0.489808073
485,0.258907669
486,0.43106888
487,0.248907669
488,0.400906429
489,0.219122701
490,0.348585036
491,0.239173277
492,0.440099348
493,0.305596883
494,0.598547957
495,0.293766874
496,0.50197533
497,0.373691936
498,0.43106888
499,0.357642452
500,0.624916632
501,0.302632295
502,0.451507111
503,0.369453966
504,0.607496056
505,0.215698943
506,0.406920142
507,0.251678924
508,0.46749243
509,0.240041118
510,0.252078737
511,0.394311157
512,0.314719342
513,0.391330092
514,0.356081821
515,0.280886853
516,0.256837703
517,0.34292175
518,0.37641255
519,0.477370197
520,0.270923822
521,0.372851176
522,0.342363478
523,0.405695022
524,0.298463887
525,0.566568946
526,0.318265994
527,0.38431439
